,track_uri,track_name,artist_uris,album_uri,album_artist_uris,album_artist_names,album_date,album_img_url,disc_number,track_number,Track Duration (ms),track_preview_url,explicit,isrc,artists_id,album_name,artist_name_s,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
86,spotify:track:5EId1m4DNwTf3at31w8bPJ,El Farsante,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,spotify:album:4s05NbwGgw5SO42AdsN5Oo,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,Ozuna,2017-08-25,https://i.scdn.co/image/ab67616d0000b273b0a875d7f1bfe4ec4aaffa48,1,13,233826,https://p.scdn.co/mp3-preview/8f3948238fbeda96c5d8b2d74dd5aa8e232c1a5e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USXDR1700562,1i8SpTcr7yvPOmcqrbnVXY,Odisea,Ozuna,2017-08-25,233826.0,76.0,spotify:user:susanaquiro,2021-01-03T22:38:09Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.735,0.703,6.0,-4.249,1.0,0.0611,0.2,0.0,0.259,0.323,120.007,4.0
87,spotify:track:7LlavtPZyfhr7OxH28tKHd,Polola,spotify:artist:1BCfXYvYcVKfcNNV7h3TKJ,spotify:album:11Fz9HqjtOxerBusu5guIH,spotify:artist:1BCfXYvYcVKfcNNV7h3TKJ,Oscarcito,2018-08-10,https://i.scdn.co/image/ab67616d0000b273ccb8d21da9a2f397f669f75a,1,1,254689,https://p.scdn.co/mp3-preview/2954e42fb23150e5057e652bee8e037088b7f49c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USSD11800295,1BCfXYvYcVKfcNNV7h3TKJ,Polola,Oscarcito,2018-08-10,254689.0,37.0,spotify:user:susanaquiro,2021-01-13T22:47:42Z,pop reggaeton,0.834,0.766,9.0,-3.703,1.0,0.21,0.0539,0.000153,0.85,0.818,90.034,4.0
88,spotify:track:5NDjHGvZ8ZlpgZWmhRGYUM,Vamos Pa la Playa,"spotify:artist:6Ocjln6CF4WJ5z1GTmGzUH, spotify:artist:6E94QKXZv8BbO6QQJxcxLI",spotify:album:575TQxEsXZOgHeYYweAS4i,"spotify:artist:6Ocjln6CF4WJ5z1GTmGzUH, spotify:artist:6E94QKXZv8BbO6QQJxcxLI","FlowZeta, Daviles de Novelda",2019-05-01,https://i.scdn.co/image/ab67616d0000b273acc4a3dea88082ff16aefe74,1,1,215033,https://p.scdn.co/mp3-preview/90039b35a71099b58b468f11df55757225060146?cid=9950ac751e34487dbbe027c4fd7f8e99,False,CH6541850400,"6Ocjln6CF4WJ5z1GTmGzUH,6E94QKXZv8BbO6QQJxcxLI",Vamos Pa la Playa,"FlowZeta,Daviles de Novelda",2019-05-01,215033.0,1.0,spotify:user:susanaquiro,2021-01-13T22:47:48Z,"flamenco urbano,pop flamenco",0.696,0.881,7.0,-6.027,1.0,0.0443,0.371,0.0,0.192,0.938,96.032,4.0
89,spotify:track:2YFJG4WtA9zuNB9qkHcOyb,Por Siempre,spotify:artist:5DUlefCLzVRzNWaNURTFpK,spotify:album:2zx3DYhlTX0ALhbEDUnbnA,spotify:artist:5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,2014-01-01,https://i.scdn.co/image/ab67616d0000b273959c07cdc00d5a25f8d06ad6,1,9,211586,https://p.scdn.co/mp3-preview/488a15b5938ce8e2650e841c9191afa678450bb1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5701300551,5DUlefCLzVRzNWaNURTFpK,3 A.M. (Deluxe),Cali Y El Dandee,2014-01-01,211586.0,46.0,spotify:user:susanaquiro,2021-01-13T22:47:57Z,"colombian pop,electro latino,latin pop,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.744,0.905,0.0,-2.834,1.0,0.035,0.00384,0.0,0.0782,0.691,128.064,4.0
90,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,Culpables,"spotify:artist:790FomKkXshlbRYZFtlgla, spotify:artist:2R21vXR83lH98kGeO99Y66",spotify:album:0WmqKVGQgIYleOI8gtWP1w,"spotify:artist:790FomKkXshlbRYZFtlgla, spotify:artist:2R21vXR83lH98kGeO99Y66","KAROL G, Anuel AA",2018-09-14,https://i.scdn.co/image/ab67616d0000b27311dbddd5ecd52e260b163d9b,1,1,226626,https://p.scdn.co/mp3-preview/cf031fd4c765ba64c443538914e049e86dcc9d7d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUM71813507,"790FomKkXshlbRYZFtlgla,2R21vXR83lH98kGeO99Y66",Culpables,"KAROL G,Anuel AA",2018-09-14,226626.0,68.0,spotify:user:susanaquiro,2021-01-13T22:48:05Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,reggaeton flow,trap boricua",0.728,0.801,8.0,-2.942,0.0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,4.0
91,spotify:track:3ao3OVxHlb3C08vAaApUlm,Imposible,"spotify:artist:4V8Sr092TqfHkfAA5fXXqG, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY",spotify:album:6wTDNbatkWKnP7r9v8NckA,"spotify:artist:4V8Sr092TqfHkfAA5fXXqG, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY","Luis Fonsi, Ozuna",2018-10-19,https://i.scdn.co/image/ab67616d0000b2731e4dff2b4d8adcacf7ba62f6,1,1,163880,https://p.scdn.co/mp3-preview/2360425a129e3c66af27417a29705b855add4d6c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUM71816407,"4V8Sr092TqfHkfAA5fXXqG,1i8SpTcr7yvPOmcqrbnVXY",Imposible,"Luis Fonsi,Ozuna",2018-10-19,163880.0,57.0,spotify:user:susanaquiro,2021-01-13T22:48:13Z,"latin pop,puerto rican pop,reggaeton,trap latino,urbano latino",0.786,0.764,11.0,-2.935,1.0,0.0798,0.122,0.0,0.102,0.913,90.979,4.0
92,spotify:track:1c0hsvHLELX6y8qymnpLKL,Soltera (Remix),"spotify:artist:47MpMsUfWtgyIIBEFOr4FE, spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:4q3ewBCX7sLwd24euuV69X",spotify:album:2m9Vuc9Q19qhSm6RQmBgsR,"spotify:artist:47MpMsUfWtgyIIBEFOr4FE, spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:4q3ewBCX7sLwd24euuV69X","Lunay, Daddy Yankee, Bad Bunny",2019-05-10,https://i.scdn.co/image/ab67616d0000b27358e34ee7bc215e1b03ff78d4,1,1,266086,https://p.scdn.co/mp3-preview/6b6350a7f15313501041e862198cef8368140a87?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USA2P1927909,"47MpMsUfWtgyIIBEFOr4FE,4VMYDCV2IEDYJArk749S6m,4q3ewBCX7sLwd24euuV69X",Soltera (Remix),"Lunay,Daddy Yankee,Bad Bunny",2019-05-10,266086.0,69.0,spotify:user:susanaquiro,2021-01-13T22:48:35Z,"reggaeton,reggaeton flow,trap latino,urbano latino,latin hip hop",0.795,0.783,5.0,-4.271,1.0,0.0432,0.361,0.0,0.437,0.799,92.01,4.0
93,spotify:track:74j34STf8L6uADnTN69ohv,El Efecto - Remix,"spotify:artist:1mcTU81TzQhprhouKaTkpq, spotify:artist:37230BxxYs9ksS7OkZw3IU, spotify:artist:4QrBoWLm2WNlPdbFhmlaUZ, spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:1Ts9of7VPZElwPQnqnDSfW, spotify:artist:0KPX4Ucy9dk82uj4GpKesn",spotify:album:18wfVLHQKF0yXimErnxAfo,"spotify:artist:1mcTU81TzQhprhouKaTkpq, spotify:artist:37230BxxYs9ksS7OkZw3IU, spotify:artist:4QrBoWLm2WNlPdbFhmlaUZ","Rauw Alejandro, Chencho Corleone, KEVVO",2019-12-13,https://i.scdn.co/image/ab67616d0000b2739ebb3103889bd70d30d65bdc,1,1,289898,https://p.scdn.co/mp3-preview/b8f668ec10e1d8f5c105d9ac79f2b899facd1f2a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QMBZ91995668,"1mcTU81TzQhprhouKaTkpq,37230BxxYs9ksS7OkZw3IU,4QrBoWLm2WNlPdbFhmlaUZ,6w9ToX5slZ4uIdmD17hJ3c,1Ts9of7VPZElwPQnqnDSfW,0KPX4Ucy9dk82uj4GpKesn",El Efecto (Remix),"Rauw Alejandro,Chencho Corleone,KEVVO,Bryant Myers,Lyanno,Dalex",2019-12-13,289898.0,69.0,spotify:user:susanaquiro,2021-01-13T22:48:59Z,"puerto rican pop,reggaeton,trap latino,urbano latino,reggaeton flow,trap boricua,r&b en espanol",0.771,0.769,0.0,-3.504,0.0,0.0694,0.18,1.57e-05,0.345,0.931,167.969,4.0
94,spotify:track:31M5m42C3EGlbydf9XB5to,Duro y Suave,"spotify:artist:6BeO1KuAWBqFriL1mLHtNc, spotify:artist:3RtNN1VnooWEn3KQk03DUL",spotify:album:7as9B0RBSX3cxUIs1MlZ4V,"spotify:artist:6BeO1KuAWBqFriL1mLHtNc, spotify:artist:3RtNN1VnooWEn3KQk03DUL","Leslie Grace, Noriel",2018-01-19,https://i.scdn.co/image/ab67616d0000b273632c32a8edcfffecabcc7ab2,1,1,207720,https://p.scdn.co/mp3-preview/4afc40ca36c34eab1b95d090ca9d26503cf24215?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USSD11700398,"6BeO1KuAWBqFriL1mLHtNc,3RtNN1VnooWEn3KQk03DUL",Duro y Suave,"Leslie Grace,Noriel",2018-01-19,207720.0,61.0,spotify:user:susanaquiro,2021-01-13T22:49:17Z,"bachata,latin viral pop,reggaeton,trap latino,urbano latino",0.769,0.721,10.0,-4.483,0.0,0.153,0.111,5.9e-05,0.0505,0.618,94.978,4.0
95,spotify:track:31jZbIjJFvIJaWjqmeEl71,Bandolera,"spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:2DspEsT7UXGKd2VaaedgG4",spotify:album:2cBkMGeCncULhhWSVjzbj8,"spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:2DspEsT7UXGKd2VaaedgG4","Bryant Myers, Alex Rose",2019-06-28,https://i.scdn.co/image/ab67616d0000b273654a8c6cf7ecedb1b8bd4246,1,1,201858,https://p.scdn.co/mp3-preview/ba24f875e69466f43ab607e3dcb086708fe5ee05?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USKO11900223,2R21vXR83lH98kGeO99Y66,Real Hasta la Muerte,Anuel AA,2018-07-17,190296.0,68.0,spotify:user:susanaquiro,2020-12-28T23:26:52Z,"reggaeton,reggaeton flow,trap boricua,trap latino,urbano latino",0.693,0.752,9.0,-4.108,1.0,0.0729,0.499,2.66e-05,0.123,0.796,185.996,4.0
96,spotify:track:31jZbIjJFvIJaWjqmeEl71,Bandolera,"spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:2DspEsT7UXGKd2VaaedgG4",spotify:album:2cBkMGeCncULhhWSVjzbj8,"spotify:artist:6w9ToX5slZ4uIdmD17hJ3c, spotify:artist:2DspEsT7UXGKd2VaaedgG4","Bryant Myers, Alex Rose",2019-06-28,https://i.scdn.co/image/ab67616d0000b273654a8c6cf7ecedb1b8bd4246,1,1,201858,https://p.scdn.co/mp3-preview/ba24f875e69466f43ab607e3dcb086708fe5ee05?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USKO11900223,"6w9ToX5slZ4uIdmD17hJ3c,2DspEsT7UXGKd2VaaedgG4",Bandolera,"Bryant Myers,Alex Rose",2019-06-28,201858.0,10.0,spotify:user:susanaquiro,2021-01-13T22:49:48Z,"reggaeton,reggaeton flow,trap latino,urbano latino",0.842,0.645,8.0,-4.864,0.0,0.0717,0.356,5.21e-05,0.107,0.676,93.024,4.0
97,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,Pa' Que Retozen,spotify:artist:3SUT1jjM5hzZj9TLfLZGIP,spotify:album:6Q1kiSijkaHwoCwZUHW6IY,spotify:artist:3SUT1jjM5hzZj9TLfLZGIP,Tego Calderón,2003-07-01,https://i.scdn.co/image/ab67616d0000b27372b621a4c23f797307d35f11,1,5,151666,https://p.scdn.co/mp3-preview/ddc2230ae8946ec1e1e4a7b69a9e65bab76c9869?cid=9950ac751e34487dbbe027c4fd7f8e99,True,USUYG1017706,3SUT1jjM5hzZj9TLfLZGIP,El Abayarde,Tego Calderón,2003-07-01,151666.0,81.0,spotify:user:susanaquiro,2021-01-13T22:49:56Z,"latin hip hop,rap boricua,reggaeton,trap latino,urbano latino",0.815,0.856,1.0,-3.825,0.0,0.122,0.4,8.34e-05,0.244,0.872,91.995,4.0
98,spotify:track:4X3CV9rXo3hQrkb0fzRAux,Egoísta,"spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:21451j1KhjAiaYKflxBjr1",spotify:album:4s05NbwGgw5SO42AdsN5Oo,spotify:artist:1i8SpTcr7yvPOmcqrbnVXY,Ozuna,2017-08-25,https://i.scdn.co/image/ab67616d0000b273b0a875d7f1bfe4ec4aaffa48,1,6,247973,https://p.scdn.co/mp3-preview/feb4ffb06258e80e797ea4e8a687729db2a223b5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USXDR1700555,"1i8SpTcr7yvPOmcqrbnVXY,21451j1KhjAiaYKflxBjr1",Odisea,"Ozuna,Zion & Lennox",2017-08-25,247973.0,62.0,spotify:user:susanaquiro,2021-01-13T22:50:21Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.666,0.784,8.0,-4.524,1.0,0.0342,0.152,3.33e-06,0.0793,0.477,91.999,4.0
99,spotify:track:7KKTnv81z6DmfPIGsZWjOW,La Rubia - Remix 2,"spotify:artist:7mcJN2bWqCv7jvykgHp4KN, spotify:artist:3lY9Fxceu60W1rbon7PkuF",spotify:album:6NUJ7KPZh3l3QZemQoVa0a,"spotify:artist:7mcJN2bWqCv7jvykgHp4KN, spotify:artist:3lY9Fxceu60W1rbon7PkuF","La Nueva Escuela, Omar Montes",2019-04-19,https://i.scdn.co/image/ab67616d0000b27300066bb628e02164e2b7faa2,1,1,210860,https://p.scdn.co/mp3-preview/b7499ef7ece30d97d5205a9c6a3b98772bafd1cd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,QZ5FN1988753,"7mcJN2bWqCv7jvykgHp4KN,3lY9Fxceu60W1rbon7PkuF",La Rubia (Remix 2),"La Nueva Escuela,Omar Montes",2019-04-19,210860.0,58.0,spotify:user:susanaquiro,2021-01-13T22:50:30Z,"dembow,flamenco urbano,urbano espanol",0.759,0.717,7.0,-4.194,1.0,0.133,0.319,6.57e-06,0.378,0.761,109.888,4.0
100,spotify:track:2kP6fOqdSQ5CYqVH5z5844,Te Encontre,spotify:artist:6HWumjoLO58NYInUHk9565,spotify:album:0cYaWyKgFJQRM8LV6RdNeB,spotify:artist:53F3cdrVpYq5iM4iaa6AQ3,Lil Silvio & El Vega,2017-11-17,https://i.scdn.co/image/ab67616d0000b2739bfa2e7d960aef6c43810807,1,1,209960,https://p.scdn.co/mp3-preview/17d1f8d81fb2f8368f9c102df9750d30135c97ce?cid=9950ac751e34487dbbe027c4fd7f8e99,False,COUM71700002,6HWumjoLO58NYInUHk9565,Versatilidad & Vivencias (Deluxe Edition),El Vega,2017-11-17,209960.0,69.0,spotify:user:susanaquiro,2021-01-13T22:51:14Z,pop reggaeton,0.733,0.67,7.0,-6.734,1.0,0.0594,0.525,0.0,0.233,0.831,119.955,4.0
101,spotify:track:1nxlRYbM2Ral4im0LExtZY,Entre Tú y Yo,spotify:artist:1tMWkquIkQtVD6vaZlDbSQ,spotify:album:71pIdKd5QqEp1mnSC3ZUJ3,spotify:artist:1tMWkquIkQtVD6vaZlDbSQ,Chema Rivas,2020-02-13,https://i.scdn.co/image/ab67616d0000b27344c2215d6c1519f47a3d8eaf,1,1,224000,https://p.scdn.co/mp3-preview/ce88ab7c395598f7176e3024ea685ec942a3d400?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ESA012011506,1tMWkquIkQtVD6vaZlDbSQ,Entre Tú y Yo,Chema Rivas,2020-02-13,224000.0,0.0,spotify:user:susanaquiro,2021-01-13T22:51:22Z,electro latino,0.854,0.669,9.0,-5.206,0.0,0.0617,0.288,0.0,0.221,0.484,120.023,4.0
103,spotify:track:5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,"spotify:artist:4QVBYiagIaa6ZGSPMbybpy, spotify:artist:329e4yvIujISKGKz1BZZbO",spotify:album:1tFnP9PwIMeMIuj92mfswZ,"spotify:artist:4QVBYiagIaa6ZGSPMbybpy, spotify:artist:329e4yvIujISKGKz1BZZbO","Pedro Capó, Farruko",2018-10-05,https://i.scdn.co/image/ab67616d0000b273c736f0be0530ea1e1a7fd601,1,1,238200,https://p.scdn.co/mp3-preview/4bd327e80f8eab778052e7b0c513a3f49daf6567?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USSD11800343,"4QVBYiagIaa6ZGSPMbybpy,329e4yvIujISKGKz1BZZbO",Calma (Remix),"Pedro Capó,Farruko",2018-10-05,238200.0,72.0,spotify:user:susanaquiro,2021-01-13T22:51:57Z,"latin pop,puerto rican pop,reggaeton,trap latino,urbano latino",0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,4.0
104,spotify:track:4l3xGFwoTinvYxsePytOOf,Báilame - Remix,"spotify:artist:2ayNSoKPCRAfjp6hQ76hRu, spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD, spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:2T1aUibqR2QC2sINIDQOAK, spotify:artist:64aJYyrXljOodnUG6jvhRD",spotify:album:3C2Y8YZGNyGqXZLPHPUMj3,spotify:artist:2ayNSoKPCRAfjp6hQ76hRu,Nacho,2018-05-11,https://i.scdn.co/image/ab67616d0000b273494d9c274facf28c43bcae39,1,6,217093,https://p.scdn.co/mp3-preview/ba6efac5bc6d704b210570c1c348b6510fb24f2a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUM71708122,"2ayNSoKPCRAfjp6hQ76hRu,0eHQ9o50hj6ZDNBt6Ys1sD,4q3ewBCX7sLwd24euuV69X,2T1aUibqR2QC2sINIDQOAK,64aJYyrXljOodnUG6jvhRD",La Criatura,"Nacho,Yandel,Bad Bunny,Mambo Kingz,DJ Luian",2018-05-11,217093.0,69.0,spotify:user:susanaquiro,2021-01-13T22:52:06Z,"latin pop,pop venezolano,reggaeton,trap latino,urbano latino,latin hip hop,reggaeton flow",0.646,0.865,6.0,-4.215,1.0,0.0983,0.269,4.16e-06,0.11,0.762,191.954,4.0
105,spotify:track:4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),"spotify:artist:0vR2qb8m9WHeZ5ByCbimq2, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:3E6xrwgnVfYCrCs0ePERDz",spotify:album:4BvD9caT3ZohqNQFcR8dVD,spotify:artist:0vR2qb8m9WHeZ5ByCbimq2,Reik,2019-05-31,https://i.scdn.co/image/ab67616d0000b273fa5655f082592103c81d003a,1,1,221653,https://p.scdn.co/mp3-preview/3da7e66b48de6feb1c9e064101ccec262a9510c8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,MXF011800071,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653.0,72.0,spotify:user:susanaquiro,2021-01-13T22:52:28Z,"latin arena pop,latin pop,mexican pop,reggaeton,puerto rican pop,trap latino,urbano latino",0.777,0.782,0.0,-4.435,0.0,0.0907,0.0505,0.0,0.64,0.773,94.023,4.0
106,spotify:track:5bmSver2b3ZXyuyLKtgnFI,BAD CON NICKY,"spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:1SupJlEpv7RS2tPNRaHViT",spotify:album:4gvQO5mEuhbMSrLIuwXkmz,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2020-05-10,https://i.scdn.co/image/ab67616d0000b273ae879683217d488c39600092,1,6,202240,https://p.scdn.co/mp3-preview/b6429538d185525d0aacd6f8a797105a651d94b6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6N22010810,"4q3ewBCX7sLwd24euuV69X,1SupJlEpv7RS2tPNRaHViT",LAS QUE NO IBAN A SALIR,"Bad Bunny,Nicky Jam",2020-05-10,202240.0,61.0,spotify:user:susanaquiro,2021-01-13T22:53:07Z,"reggaeton,trap latino,urbano latino,latin hip hop",0.59,0.729,7.0,-4.95,0.0,0.0893,0.321,0.0,0.659,0.712,93.094,4.0
107,spotify:track:11AeVlL0q1FtihuT3XAQPn,Dale Morena - Radio Edit,spotify:artist:4hRoKcngdOyw6Z7mR9DHJ1,spotify:album:1uqGN8YkWx6PRk1bDNPJVq,spotify:artist:4hRoKcngdOyw6Z7mR9DHJ1,Jay Santos,2015-04-07,https://i.scdn.co/image/ab67616d0000b273331903284d54c467030003b6,1,1,223250,https://p.scdn.co/mp3-preview/4b743b9092c4402832a3cc0d521717afe019edfb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,FR59R1516538,4hRoKcngdOyw6Z7mR9DHJ1,Dale Morena (Radio Edit),Jay Santos,2015-04-07,223250.0,43.0,spotify:user:susanaquiro,2021-01-13T22:54:01Z,electro latino,0.655,0.965,6.0,-3.803,1.0,0.0429,0.004,0.000244,0.105,0.663,132.977,4.0
108,spotify:track:0ujs5drjn7YGCaMCm3f9fx,Andas En Mi Cabeza - Remix,"spotify:artist:5NS0854TqZQVoRmJKSWtFZ, spotify:artist:4VMYDCV2IEDYJArk749S6m, spotify:artist:33ScadVnbm2X8kkUqOkC6Z, spotify:artist:3E6xrwgnVfYCrCs0ePERDz",spotify:album:3NhgLQVpcLuxkWDLS6Vbjc,spotify:artist:5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,2016-08-19,https://i.scdn.co/image/ab67616d0000b27331183be4ffa0b814dff96f6a,1,1,255840,https://p.scdn.co/mp3-preview/4f5d8b6781bf280520a88f9c2e35885e052576f3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USUM71607454,"5NS0854TqZQVoRmJKSWtFZ,4VMYDCV2IEDYJArk749S6m,33ScadVnbm2X8kkUqOkC6Z,3E6xrwgnVfYCrCs0ePERDz",Andas En Mi Cabeza (Remix),"Chino & Nacho,Daddy Yankee,Don Omar,Wisin",2016-08-19,255840.0,38.0,spotify:user:susanaquiro,2021-01-13T22:54:26Z,"electro latino,latin hip hop,latin pop,urbano latino,reggaeton,trap latino,puerto rican pop",0.719,0.933,9.0,-3.241,1.0,0.0863,0.213,0.0,0.177,0.624,104.105,4.0
109,spotify:track:6ixvuvnE27lFE2SvCXpWce,"Ay MI Dios (feat. Pitbull, Yandel & Chacal)","spotify:artist:0b2GL7Y02vu50qieoQmw1w, spotify:artist:0TnOYISbd1XYRBk9myaseg, spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD, spotify:artist:1xFn1xod58AGaSZjrxdiXA",spotify:album:7fOLQ6ELCnZ3JswwTYaF0K,spotify:artist:0b2GL7Y02vu50qieoQmw1w,IAmChino,2016-02-22,https://i.scdn.co/image/ab67616d0000b273056f7800a28c07d3cc14f512,1,1,252003,https://p.scdn.co/mp3-preview/466233670a788d8d59bb5ea7585f2a0b023a66d6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,TCACM1637536,"0b2GL7Y02vu50qieoQmw1w,0TnOYISbd1XYRBk9myaseg,0eHQ9o50hj6ZDNBt6Ys1sD,1xFn1xod58AGaSZjrxdiXA","Ay MI Dios (feat. Pitbull, Yandel & Chacal)","IAmChino,Pitbull,Yandel,El Chacal",2016-02-22,252003.0,0.0,spotify:user:susanaquiro,2021-01-13T22:54:30Z,"cubaton,reggaeton,dance pop,miami hip hop,pop,latin hip hop,trap latino,urbano latino,reparto",0.761,0.829,0.0,-3.203,0.0,0.0681,0.167,0.0,0.189,0.813,92.033,4.0
110,spotify:track:41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:5lJqux7orBlA1QzyiBGti1,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2020-02-29,https://i.scdn.co/image/ab67616d0000b273548f7ec52da7313de0c5e4a0,1,1,170971,https://p.scdn.co/mp3-preview/b48baafc0b7c1c56bfaa445e6feaab155f0638f1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,QM4TX2030842,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,Bad Bunny,2020-02-29,170971.0,77.0,spotify:user:susanaquiro,2021-01-13T22:54:55Z,"reggaeton,trap latino,urbano latino",0.9,0.603,2.0,-5.313,1.0,0.0646,0.402,4.81e-06,0.134,0.824,129.928,4.0
111,spotify:track:03vG1JkiYCGlFozp98vTyF,Lo Tiene,"spotify:artist:6gyhsZUy2fzzWZBRVPmOw4, spotify:artist:5y07au0AN48qmsINTRXEex, spotify:artist:0w01s2iDlHIWg5c3mIjcXY",spotify:album:5eeUuSumBmADUTTqscXUh7,spotify:artist:6gyhsZUy2fzzWZBRVPmOw4,Soto Asa,2018-10-05,https://i.scdn.co/image/ab67616d0000b273baacf1a063b4681553a4d47e,1,3,164418,https://p.scdn.co/mp3-preview/d3402af947b15f9e279e4bf61c64e7d813236377?cid=9950ac751e34487dbbe027c4fd7f8e99,True,ES71G1864219,"6gyhsZUy2fzzWZBRVPmOw4,5y07au0AN48qmsINTRXEex,0w01s2iDlHIWg5c3mIjcXY",Down Music,"Soto Asa,Rover Lober,Jeke Mamoneos",2018-10-05,164418.0,36.0,spotify:user:susanaquiro,2021-01-13T23:08:07Z,urbano espanol,0.815,0.607,2.0,-5.804,0.0,0.066,0.558,0.0106,0.0867,0.75,99.999,4.0
112,spotify:track:5PycBIeabfvX3n9ILG7Vrv,Propuesta Indecente,spotify:artist:5lwmRuXgjX8xIwlnauTZIP,spotify:album:17HsiXfqKUPoTP6Y5ebs1L,spotify:artist:5lwmRuXgjX8xIwlnauTZIP,Romeo Santos,2014-02-25,https://i.scdn.co/image/ab67616d0000b273e9da42890bbd629df1e8f640,1,13,235133,https://p.scdn.co/mp3-preview/517abecfde814f6ecb4459b4d2ff4c250ed80ec5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USSD11300197,5lwmRuXgjX8xIwlnauTZIP,"Fórmula, Vol. 2 (Deluxe Edition)",Romeo Santos,2014-02-25,235133.0,80.0,spotify:user:susanaquiro,2021-01-14T06:40:01Z,"bachata,latin hip hop,latin pop,urbano latino",0.757,0.632,2.0,-6.83,1.0,0.0549,0.499,0.0,0.0723,0.742,122.936,4.0
